transaction_id,transaction_date,amount,transaction_type,device_type,location,account_age_days,is_fraud
47174,2023-11-01,1034.81,Transfer,Mobile,USA,1595,0
47175,2023-09-03,53.5,Transfer,Mobile,Germany,1940,0
47176,2023-06-27,0.62,POS,Mobile,Canada,285,0
47177,2023-03-08,49.7,Transfer,Web,Germany,1584,0
47178,2023-10-04,193.33,Online,Mobile,USA,14,1
47179,2023-07-27,749.7,POS,Mobile,India,1949,0
47180,2023-11-03,149.07,Online,Web,India,921,0
47181,2023-02-07,117.78,POS,Mobile,UK,1231,0
47182,2023-04-29,972.15,Online,Mobile,Canada,1118,1
47183,2023-01-26,36.06,POS,Web,UK,1472,0
47184,2023-01-06,44.07,Online,Web,India,624,0
47185,2023-10-01,95.83,Transfer,Web,India,941,0
47186,2023-08-21,275.27,Transfer,Mobile,Germany,125,0
47187,2023-04-24,72.05,Online,Mobile,India,1039,0
47188,2023-05-14,126.94,Online,Mobile,India,1277,0
47189,2023-11-09,560.52,POS,Web,Germany,1253,0
47190,2023-06-27,412.38,Online,Web,Canada,1210,0
47191,2023-01-25,587.58,Online,Mobile,USA,741,1
47192,2023-02-17,36.5,Online,Mobile,UK,339,0
47193,2023-10-07,131.61,Online,Web,Canada,866,0
47194,2023-12-09,249.73,POS,Web,Germany,1072,0
47195,2023-10-28,264.02,Online,Mobile,UK,258,0
47196,2023-10-26,159.74,Transfer,Mobile,UK,1280,0
47197,2023-03-13,343.8,Online,Mobile,Germany,817,0
47198,2023-07-20,8.73,Online,Mobile,USA,1681,0
47199,2023-11-22,43.86,POS,Mobile,India,368,0
47200,2023-02-02,79.48,POS,Mobile,UK,856,0
47201,2023-04-07,261.06,Online,Mobile,USA,748,0
47202,2023-02-14,464.01,POS,Mobile,UK,1021,0
47203,2023-09-20,150.52,Online,Web,Canada,1261,0
47204,2023-12-28,246.32,POS,Web,UK,229,0
47205,2023-03-11,180.48,POS,Web,India,603,0
47206,2023-10-28,516.71,Online,Web,India,1313,0
47207,2023-10-20,460.7,Online,Mobile,USA,315,0
47208,2023-08-06,329.95,Online,Web,Germany,1877,0
47209,2023-07-26,65.58,Online,Web,Canada,1587,0
47210,2023-06-21,93.4,Online,Mobile,UK,1668,0
47211,2023-09-03,107.72,POS,Web,UK,1918,0
47212,2023-09-13,0.87,POS,Mobile,USA,1691,0
47213,2023-09-21,52.56,Transfer,Web,Canada,818,0
47214,2023-09-21,250.22,Online,Mobile,Canada,1826,0
47215,2023-01-05,157.22,Online,Web,USA,809,0
47216,2023-01-10,632.82,Online,Mobile,Canada,566,1
47217,2023-09-28,5.92,Online,Mobile,Germany,1680,0
47218,2023-08-18,95.06,Online,Web,Canada,1203,0
47219,2023-11-08,245.7,Online,Mobile,UK,542,0
47220,2023-02-24,28.7,POS,Mobile,USA,560,0
47221,2023-02-10,138.48,Online,Web,UK,1,0
47222,2023-05-18,3.2,POS,Mobile,Canada,737,0
47223,2023-04-25,39.73,Transfer,Mobile,USA,847,0
47224,2023-03-04,556.74,Online,Mobile,Canada,919,1
47225,2023-12-10,182.92,Transfer,Mobile,UK,629,0
47226,2023-02-03,284.78,POS,Web,Canada,1272,0
47227,2023-09-09,21.56,Online,Web,Canada,1647,0
47228,2023-07-16,53.47,Online,Web,UK,401,0
47229,2023-12-22,42.62,Online,Mobile,Germany,1211,0
47230,2023-12-29,64.25,Online,Mobile,USA,1331,0
47231,2023-09-09,59.77,POS,Mobile,Canada,703,0
47232,2023-03-03,165.81,Transfer,Web,India,1334,0
47233,2023-08-13,244.62,Transfer,Web,UK,865,0
47234,2023-12-22,159.01,Online,Mobile,India,1533,0
47235,2023-02-23,71.06,Online,Mobile,Canada,1795,0
47236,2023-06-08,237.37,Transfer,Web,Canada,865,0
47237,2023-10-21,160.54,Online,Mobile,Canada,498,0
47238,2023-01-25,203.52,POS,Mobile,USA,951,0
47239,2023-08-25,47.54,Online,Mobile,UK,1794,0
47240,2023-11-17,641.96,Transfer,Mobile,UK,1199,0
47241,2023-04-10,79.42,Transfer,Web,Canada,970,0
47242,2023-08-16,92.31,Online,Web,India,1405,0
47243,2023-06-27,155.53,Online,Web,UK,1433,0
47244,2023-06-04,10.19,Transfer,Web,Germany,838,0
47245,2023-08-27,42.43,POS,Web,Germany,296,0
47246,2023-05-23,335.0,Online,Mobile,India,49,1
47247,2023-01-17,315.85,Online,Web,Canada,1896,0
47248,2023-10-12,30.59,Online,Web,India,316,0
47249,2023-01-05,178.17,Transfer,Mobile,Germany,1540,0
47250,2023-01-11,13.71,Online,Web,USA,1272,0
47251,2023-07-27,15.51,Online,Mobile,USA,1555,0
47252,2023-03-22,321.49,Transfer,Web,India,1393,0
47253,2023-02-02,127.18,Online,Mobile,Germany,1531,0
47254,2023-11-01,522.2,Online,Web,Canada,1697,0
47255,2023-06-08,130.06,POS,Web,USA,1370,0
47256,2023-10-01,328.97,POS,Mobile,Germany,1655,0
47257,2023-04-25,203.65,Transfer,Mobile,Germany,385,0
47258,2023-08-05,112.63,Online,Web,Canada,1818,0
47259,2023-09-18,161.88,Online,Web,India,354,0
47260,2023-06-07,544.31,Transfer,Mobile,Canada,1821,0
47261,2023-02-14,15.78,POS,Mobile,India,812,0
47262,2023-04-30,150.78,POS,Mobile,USA,1805,0
47263,2023-08-03,10.65,POS,Mobile,Canada,270,0
47264,2023-05-08,162.13,Transfer,Web,UK,1621,0
47265,2023-09-11,186.75,Online,Web,Germany,1573,0
47266,2023-02-07,329.53,POS,Mobile,USA,700,0
47267,2023-12-31,320.08,Online,Mobile,USA,49,1
47268,2023-07-29,2.03,POS,Mobile,Germany,1302,0
47269,2023-12-18,14.77,Online,Web,Germany,1048,0
47270,2023-04-04,230.74,POS,Mobile,UK,1236,0
47271,2023-01-29,40.39,Online,Mobile,India,836,0
47272,2023-06-13,150.21,Online,Web,UK,1724,0
47273,2023-05-17,52.72,Online,Mobile,UK,210,0
47274,2023-01-23,359.87,Transfer,Mobile,USA,1452,0
47275,2023-05-11,228.45,POS,Mobile,Germany,400,0
47276,2023-03-27,114.38,Transfer,Mobile,USA,35,0
47277,2023-07-03,50.89,POS,Mobile,Germany,1957,0
47278,2023-08-25,215.39,Online,Mobile,UK,1573,0
47279,2023-07-03,86.55,POS,Web,UK,991,0
47280,2023-11-10,177.89,Online,Mobile,UK,1794,0
47281,2023-06-08,220.59,POS,Mobile,Canada,4,0
47282,2023-01-11,29.62,Transfer,Web,USA,1608,0
47283,2023-02-11,10.1,Transfer,Mobile,Germany,1041,0
47284,2023-08-23,135.98,Online,Mobile,Germany,1428,0
47285,2023-05-11,34.47,POS,Mobile,India,1388,0
47286,2023-07-04,18.79,Online,Mobile,USA,792,0
47287,2023-01-14,18.65,POS,Mobile,UK,1741,0
47288,2023-10-29,242.2,Online,Web,India,11,0
47289,2023-09-11,471.34,Online,Mobile,Germany,1833,0
47290,2023-05-27,537.18,Online,Mobile,UK,159,1
47291,2023-03-01,549.5,Online,Web,UK,1322,0
47292,2023-10-19,222.34,Transfer,Mobile,UK,1560,0
47293,2023-06-09,520.38,POS,Web,Canada,954,0
47294,2023-01-26,28.28,Online,Mobile,UK,194,0
47295,2023-03-06,184.01,Online,Mobile,Germany,1946,0
47296,2023-03-11,285.42,POS,Mobile,UK,1234,0
47297,2023-06-22,573.17,Transfer,Mobile,UK,1676,0
47298,2023-08-13,79.61,POS,Web,USA,336,0
47299,2023-06-02,175.79,Online,Web,India,1810,0
47300,2023-02-09,103.35,Transfer,Web,UK,596,0
47301,2023-05-26,154.55,POS,Mobile,Canada,1484,0
47302,2023-04-08,140.06,Transfer,Mobile,USA,1203,0
47303,2023-09-05,379.01,POS,Mobile,India,1765,0
47304,2023-01-12,347.53,Online,Web,Germany,572,0
47305,2023-01-24,100.48,POS,Web,India,1228,0
47306,2023-08-13,65.98,Online,Mobile,India,605,0
47307,2023-09-02,380.6,POS,Mobile,USA,803,0
47308,2023-06-20,618.7,POS,Mobile,Germany,1492,0
47309,2023-02-01,3.76,Transfer,Web,USA,1662,0
47310,2023-04-24,139.03,Online,Mobile,USA,1360,0
47311,2023-07-28,295.26,Online,Web,Canada,546,0
47312,2023-10-30,853.33,Online,Mobile,UK,1298,1
47313,2023-02-04,151.23,POS,Mobile,USA,303,0
47314,2023-07-24,253.89,POS,Web,India,1337,0
47315,2023-09-23,541.66,Online,Mobile,Germany,202,1
47316,2023-03-06,94.07,Online,Web,UK,299,0
47317,2023-04-08,432.25,Online,Mobile,USA,818,0
47318,2023-07-04,61.89,POS,Mobile,Canada,1838,0
47319,2023-08-26,258.53,POS,Mobile,UK,1835,0
47320,2023-09-23,624.31,POS,Web,UK,1610,0
47321,2023-08-20,209.0,Online,Mobile,Germany,1484,0
47322,2023-04-19,94.39,Online,Mobile,Germany,1024,0
47323,2023-06-27,16.23,Online,Mobile,Germany,1008,0
47324,2023-09-06,44.8,POS,Mobile,Germany,438,0
47325,2023-11-20,261.32,Online,Mobile,USA,831,0
47326,2023-12-26,914.67,Transfer,Web,India,1779,0
47327,2023-01-05,379.09,Online,Mobile,India,217,0
47328,2023-06-06,313.54,Online,Mobile,USA,1971,0
47329,2023-08-18,3.78,Online,Web,India,1558,0
47330,2023-04-26,264.62,Online,Mobile,Germany,1899,0
47331,2023-09-18,351.54,Online,Mobile,India,902,0
47332,2023-11-12,78.61,Online,Web,USA,577,0
47333,2023-11-17,1624.67,Transfer,Web,India,772,0
47334,2023-05-07,7.3,Online,Mobile,India,1413,0
47335,2023-01-28,99.21,Transfer,Mobile,Canada,1450,0
47336,2023-12-05,47.81,POS,Mobile,India,1055,0
47337,2023-08-16,719.01,Transfer,Mobile,UK,456,0
47338,2023-05-09,222.99,POS,Web,UK,1073,0
47339,2023-01-29,107.82,Online,Web,India,1447,0
47340,2023-06-28,719.49,POS,Mobile,USA,1679,0
47341,2023-06-13,12.69,Online,Web,Germany,285,0
47342,2023-06-09,49.56,Online,Mobile,Germany,813,0
47343,2023-11-16,109.83,Online,Web,USA,1037,0
47344,2023-10-15,26.54,Online,Web,India,483,0
47345,2023-09-22,1158.03,Transfer,Mobile,UK,95,0
47346,2023-10-24,170.39,Online,Web,India,956,0
47347,2023-01-25,35.38,POS,Mobile,India,933,0
47348,2023-05-25,57.14,Transfer,Mobile,USA,1430,0
47349,2023-06-24,100.91,Online,Mobile,India,19,1
47350,2023-01-08,259.2,POS,Mobile,USA,1553,0
47351,2023-11-10,72.51,Transfer,Web,UK,212,0
47352,2023-04-19,70.73,Online,Mobile,India,1548,0
47353,2023-05-09,196.64,Online,Web,Canada,1534,0
47354,2023-01-02,9.38,Online,Mobile,UK,730,0
47355,2023-01-10,248.94,Online,Mobile,Germany,1018,0
47356,2023-12-13,158.67,Online,Web,USA,1364,0
47357,2023-04-27,113.83,POS,Mobile,Canada,134,0
47358,2023-11-15,99.84,POS,Web,UK,1567,0
47359,2023-01-11,49.97,Online,Web,Canada,1520,0
47360,2023-04-06,54.97,Transfer,Mobile,UK,1575,0
47361,2023-04-03,138.57,POS,Mobile,USA,1772,0
47362,2023-04-12,44.19,Online,Web,India,865,0
47363,2023-04-08,167.72,Online,Mobile,UK,273,0
47364,2023-10-09,209.79,POS,Web,USA,440,0
47365,2023-10-22,122.44,POS,Mobile,Germany,1878,0
47366,2023-12-14,22.63,Online,Mobile,UK,1185,0
47367,2023-06-05,554.76,Transfer,Web,UK,1617,0
47368,2023-05-25,358.25,Online,Web,India,1726,0
47369,2023-12-30,613.82,POS,Mobile,Germany,1753,0
47370,2023-07-30,91.84,Online,Mobile,USA,1090,0
47371,2023-06-04,6.54,Online,Mobile,USA,824,0
47372,2023-08-30,114.66,Online,Mobile,Canada,199,0
47373,2023-03-17,125.12,Transfer,Mobile,Canada,1215,0
47374,2023-11-19,245.19,Online,Mobile,Canada,843,0
47375,2023-06-24,265.38,Online,Web,India,945,0
47376,2023-04-21,110.6,Transfer,Mobile,USA,891,0
47377,2023-01-18,756.31,Online,Web,India,657,0
47378,2023-10-18,23.82,POS,Mobile,Germany,799,0
47379,2023-10-01,465.46,Online,Mobile,India,1615,0
47380,2023-08-26,293.86,Online,Mobile,India,1712,0
47381,2023-07-17,152.36,Online,Web,UK,503,0
47382,2023-06-11,287.58,Online,Mobile,Canada,1754,0
47383,2023-07-19,280.62,POS,Web,India,1540,0
47384,2023-08-22,36.48,Transfer,Web,UK,138,0
47385,2023-12-06,152.06,Transfer,Web,UK,912,0
47386,2023-02-12,127.33,Online,Web,USA,573,0
47387,2023-03-23,136.3,POS,Web,Germany,1892,0
47388,2023-01-27,36.85,POS,Web,Canada,1539,0
47389,2023-10-31,97.22,Online,Mobile,Germany,1557,0
47390,2023-03-10,146.29,POS,Web,Canada,1191,0
47391,2023-07-18,230.56,POS,Web,Canada,1136,0
47392,2023-08-04,110.04,Transfer,Mobile,Germany,1002,0
47393,2023-05-04,208.2,Online,Mobile,UK,1886,0
47394,2023-01-16,192.23,POS,Mobile,UK,1650,0
47395,2023-05-06,335.3,Online,Mobile,USA,493,0
47396,2023-01-14,107.19,POS,Mobile,India,1367,0
47397,2023-02-08,412.19,Transfer,Mobile,UK,146,0
47398,2023-07-18,5.33,Online,Web,India,553,0
47399,2023-04-18,462.08,POS,Mobile,Germany,1996,0
47400,2023-09-25,604.38,Online,Web,USA,1467,0
47401,2023-12-19,106.37,Online,Web,USA,1101,0
47402,2023-11-07,596.47,POS,Mobile,Canada,632,0
47403,2023-02-09,399.71,Online,Mobile,Germany,87,1
47404,2023-12-13,11.75,Online,Mobile,India,8,1
47405,2023-09-26,210.78,Online,Web,UK,965,0
47406,2023-03-10,499.38,Transfer,Mobile,Canada,1966,0
47407,2023-06-01,46.15,POS,Mobile,India,669,0
47408,2023-07-06,506.75,POS,Mobile,UK,111,0
47409,2023-12-18,46.37,POS,Mobile,USA,1658,0
47410,2023-08-29,199.54,Online,Web,Canada,1301,0
47411,2023-08-15,95.8,POS,Web,UK,1784,0
47412,2023-07-23,158.85,Transfer,Mobile,India,1232,0
47413,2023-09-24,66.11,Transfer,Web,India,478,0
47414,2023-04-28,104.66,Online,Mobile,UK,1952,0
47415,2023-11-13,140.01,Online,Mobile,UK,1299,0
47416,2023-10-19,139.39,Online,Mobile,India,233,0
47417,2023-08-10,1027.24,POS,Mobile,USA,723,0
47418,2023-03-04,385.83,Online,Mobile,Germany,313,0
47419,2023-01-05,31.85,Online,Web,Canada,661,0
47420,2023-11-30,646.78,Online,Mobile,Canada,1931,1
47421,2023-10-19,167.94,POS,Mobile,Canada,857,0
47422,2023-05-25,188.22,Online,Mobile,USA,606,0
47423,2023-05-30,64.62,Online,Mobile,UK,617,0
47424,2023-06-08,72.19,Online,Web,UK,1248,0
47425,2023-09-26,29.68,Online,Mobile,UK,16,1
47426,2023-11-15,353.93,Transfer,Mobile,Germany,1679,0
47427,2023-01-11,132.09,POS,Web,USA,473,0
47428,2023-03-10,20.53,Online,Mobile,USA,487,0
47429,2023-07-11,117.51,Online,Web,USA,1575,0
47430,2023-04-12,83.25,Online,Mobile,Germany,261,0
47431,2023-02-01,234.26,POS,Mobile,UK,629,0
47432,2023-07-21,41.3,Online,Mobile,UK,987,0
47433,2023-09-23,547.59,POS,Mobile,USA,1404,0
47434,2023-04-18,303.88,Online,Web,UK,552,0
47435,2023-02-23,99.36,Online,Web,India,659,0
47436,2023-12-04,41.69,Transfer,Web,India,1494,0
47437,2023-07-09,291.78,Transfer,Mobile,Canada,102,0
47438,2023-08-27,25.24,POS,Web,Canada,349,0
47439,2023-12-09,18.28,Transfer,Web,USA,569,0
47440,2023-12-04,227.8,Transfer,Web,Germany,894,0
47441,2023-10-18,44.7,Online,Web,USA,608,0
47442,2023-11-19,206.05,Online,Mobile,UK,144,0
47443,2023-11-17,87.8,POS,Mobile,Canada,95,0
47444,2023-09-30,20.16,Online,Mobile,Canada,1648,0
47445,2023-02-11,195.89,POS,Mobile,USA,671,0
47446,2023-07-17,207.92,Online,Web,USA,1213,0
47447,2023-05-01,155.37,Transfer,Web,UK,1533,0
47448,2023-11-30,85.81,POS,Mobile,Canada,1101,0
47449,2023-10-11,490.38,Online,Web,UK,1404,0
47450,2023-10-22,228.03,POS,Mobile,Canada,727,0
47451,2023-07-01,161.66,Transfer,Web,Canada,510,0
47452,2023-04-10,131.18,Online,Web,India,912,0
47453,2023-01-11,370.33,Online,Web,Germany,1090,0
47454,2023-08-21,650.19,Online,Mobile,Canada,1625,1
47455,2023-04-27,162.95,Transfer,Web,UK,944,0
47456,2023-03-05,10.14,Online,Mobile,Germany,1205,0
47457,2023-06-25,135.15,POS,Mobile,Germany,694,0
47458,2023-03-24,207.42,Transfer,Mobile,Germany,1408,0
47459,2023-01-02,340.24,POS,Mobile,Germany,1988,0
47460,2023-10-26,74.36,Online,Mobile,Germany,1064,0
47461,2023-08-05,225.71,Online,Web,Canada,241,0
47462,2023-08-30,9.47,POS,Web,Germany,190,0
47463,2023-10-24,86.6,Transfer,Web,USA,1702,0
47464,2023-03-01,71.04,Transfer,Web,India,337,0
47465,2023-07-22,17.9,Online,Mobile,USA,1492,0
47466,2023-02-09,242.1,Online,Web,Canada,1116,0
47467,2023-11-11,91.92,Online,Mobile,USA,1555,0
47468,2023-02-14,49.15,Online,Mobile,UK,907,0
47469,2023-10-25,31.83,Online,Mobile,USA,1940,0
47470,2023-04-29,468.04,POS,Web,USA,426,0
47471,2023-05-11,29.88,Online,Mobile,Germany,1309,0
47472,2023-10-07,401.51,Online,Web,India,993,0
47473,2023-02-19,146.67,Online,Mobile,USA,1165,0
47474,2023-03-29,6.33,POS,Web,India,484,0
47475,2023-01-21,635.17,Online,Web,USA,254,0
47476,2023-08-20,161.07,POS,Mobile,Canada,1959,0
47477,2023-02-12,76.43,Online,Web,India,341,0
47478,2023-01-23,62.46,POS,Web,India,1894,0
47479,2023-08-04,76.32,Online,Mobile,Canada,248,0
47480,2023-10-04,48.38,Transfer,Mobile,India,1072,0
47481,2023-07-13,56.34,Transfer,Mobile,Germany,1176,0
47482,2023-08-03,95.32,POS,Mobile,Canada,1551,0
47483,2023-06-28,147.06,POS,Web,India,284,0
47484,2023-05-23,258.7,POS,Mobile,USA,1681,0
47485,2023-11-10,72.22,Online,Web,USA,29,0
47486,2023-01-26,29.05,Online,Mobile,Canada,218,0
47487,2023-08-06,4.16,Online,Mobile,Germany,123,0
47488,2023-02-28,93.08,Online,Web,Canada,1434,0
47489,2023-12-12,313.01,Transfer,Web,India,1182,0
47490,2023-02-14,79.76,Online,Mobile,UK,1234,0
47491,2023-08-12,48.97,Online,Web,USA,779,0
47492,2023-12-16,485.23,Transfer,Web,India,1448,0
47493,2023-09-13,217.11,Online,Mobile,Canada,1973,0
47494,2023-04-20,743.13,POS,Mobile,India,1028,0
47495,2023-11-16,164.58,Online,Mobile,UK,733,0
47496,2023-12-06,155.69,Online,Web,India,423,0
47497,2023-09-07,714.85,Online,Mobile,UK,981,1
47498,2023-03-18,188.66,Online,Mobile,Canada,23,1
47499,2023-10-10,144.61,Online,Mobile,UK,1707,0
47500,2023-03-28,54.55,POS,Web,UK,1163,0
47501,2023-09-07,96.56,POS,Web,Canada,1810,0
47502,2023-07-27,165.14,POS,Web,Germany,1311,0
47503,2023-06-08,166.15,Online,Web,India,463,0
47504,2023-01-12,121.56,Online,Mobile,UK,842,0
47505,2023-08-13,233.87,POS,Mobile,USA,29,0
47506,2023-12-24,34.14,Online,Mobile,USA,1074,0
47507,2023-10-28,404.21,Online,Mobile,Germany,1191,0
47508,2023-02-01,267.41,POS,Mobile,Germany,425,0
47509,2023-02-23,347.54,Online,Mobile,USA,1948,0
47510,2023-08-30,7.2,POS,Mobile,USA,1434,0
47511,2023-04-25,304.81,POS,Web,USA,462,0
47512,2023-10-15,269.15,Online,Mobile,India,410,0
47513,2023-04-14,4.1,Online,Web,UK,924,0
47514,2023-11-07,119.87,POS,Mobile,USA,1994,0
47515,2023-10-24,72.69,Transfer,Web,UK,1420,0
47516,2023-05-07,59.05,Online,Mobile,Germany,547,0
47517,2023-02-09,34.17,Transfer,Web,Canada,1271,0
47518,2023-03-13,58.43,Transfer,Web,India,1873,0
47519,2023-08-23,287.2,Online,Mobile,Germany,1365,0
47520,2023-09-04,476.8,Transfer,Web,USA,651,0
47521,2023-10-21,86.49,Online,Web,Germany,819,0
47522,2023-09-04,67.2,Online,Web,USA,1913,0
47523,2023-11-08,69.39,POS,Web,India,582,0
47524,2023-02-03,152.85,Online,Mobile,Canada,1323,0
47525,2023-05-09,9.34,Transfer,Mobile,India,282,0
47526,2023-01-10,170.96,Online,Mobile,UK,60,1
47527,2023-06-17,505.56,Transfer,Web,Germany,1773,0
47528,2023-09-29,135.64,Transfer,Mobile,Germany,841,0
47529,2023-08-04,101.66,POS,Mobile,Canada,162,0
47530,2023-08-28,8.11,POS,Web,India,1928,0
47531,2023-01-14,158.69,POS,Web,UK,1084,0
47532,2023-03-31,29.33,POS,Mobile,Germany,318,0
47533,2023-01-18,123.82,Transfer,Mobile,UK,1105,0
47534,2023-12-06,73.9,POS,Mobile,USA,356,0
47535,2023-06-18,60.45,POS,Web,Germany,1078,0
47536,2023-02-25,631.76,Online,Mobile,UK,393,1
47537,2023-06-13,309.94,Transfer,Mobile,Germany,1323,0
47538,2023-06-01,25.46,Online,Mobile,India,1926,0
47539,2023-03-31,76.03,Online,Mobile,Canada,1757,0
47540,2023-10-12,243.05,POS,Mobile,UK,1222,0
47541,2023-01-22,346.95,Online,Web,Canada,468,0
47542,2023-09-24,149.52,Online,Mobile,India,1680,0
47543,2023-10-24,461.12,Online,Mobile,Canada,1085,0
47544,2023-09-03,89.75,Online,Web,USA,1355,0
47545,2023-05-19,15.84,POS,Web,UK,1298,0
47546,2023-02-21,567.8,Transfer,Mobile,India,213,0
47547,2023-03-08,106.8,Online,Mobile,India,957,0
47548,2023-03-26,4.67,Online,Web,UK,688,0
47549,2023-09-07,254.02,Online,Mobile,Canada,688,0
47550,2023-11-27,58.01,Online,Mobile,UK,683,0
47551,2023-05-03,19.09,Transfer,Web,Canada,1782,0
47552,2023-07-21,371.66,Online,Web,UK,1699,0
47553,2023-01-06,55.57,Online,Mobile,USA,1370,0
47554,2023-12-03,156.78,Online,Mobile,Germany,1748,0
47555,2023-07-18,189.49,Online,Web,India,554,0
47556,2023-08-12,580.13,Online,Mobile,Germany,266,1
47557,2023-01-13,101.0,Online,Mobile,UK,892,0
47558,2023-01-06,139.19,Transfer,Web,India,1228,0
47559,2023-05-01,71.82,Transfer,Web,UK,1655,0
47560,2023-02-14,125.63,POS,Mobile,Canada,1161,0
47561,2023-12-28,1.42,Online,Mobile,USA,1426,0
47562,2023-01-26,391.37,Online,Mobile,Germany,566,0
47563,2023-01-04,13.65,Online,Mobile,India,713,0
47564,2023-10-20,56.5,Online,Mobile,India,458,0
47565,2023-10-04,253.95,POS,Mobile,India,253,0
47566,2023-10-11,205.19,Online,Web,Germany,601,0
47567,2023-07-29,278.67,Transfer,Web,UK,981,0
47568,2023-10-15,140.74,POS,Mobile,India,48,0
47569,2023-12-25,527.89,POS,Web,USA,879,0
47570,2023-06-30,580.07,POS,Mobile,UK,605,0
47571,2023-09-10,283.69,Online,Mobile,India,865,0
47572,2023-10-09,77.63,Online,Mobile,India,1805,0
47573,2023-05-25,8.41,Online,Web,USA,1618,0
47574,2023-04-26,159.4,POS,Mobile,UK,843,0
47575,2023-12-15,1.82,Online,Mobile,Germany,1811,0
47576,2023-01-30,331.51,POS,Web,USA,1197,0
47577,2023-08-30,177.37,POS,Web,Germany,1548,0
47578,2023-01-05,192.95,POS,Mobile,India,1168,0
47579,2023-09-19,12.47,Transfer,Web,UK,782,0
47580,2023-04-16,176.31,Transfer,Mobile,USA,774,0
47581,2023-05-04,39.63,Transfer,Web,India,580,0
47582,2023-11-22,103.04,Online,Mobile,USA,183,0
47583,2023-05-18,76.89,POS,Web,India,969,0
47584,2023-04-16,56.55,POS,Mobile,USA,1068,0
47585,2023-08-01,118.51,POS,Mobile,USA,1152,0
47586,2023-10-27,287.04,Online,Mobile,India,1059,0
47587,2023-02-25,53.11,Online,Mobile,UK,1803,0
47588,2023-05-12,142.87,Online,Mobile,Canada,491,0
47589,2023-09-26,88.21,Transfer,Mobile,UK,1179,0
47590,2023-05-02,212.36,Online,Web,India,1263,0
47591,2023-07-21,167.43,Transfer,Web,USA,1166,0
47592,2023-07-27,210.0,Online,Mobile,India,1303,0
47593,2023-10-02,806.68,Online,Mobile,UK,580,1
47594,2023-03-31,141.44,Transfer,Mobile,Germany,204,0
47595,2023-07-09,21.69,POS,Web,USA,1214,0
47596,2023-09-22,9.17,Online,Mobile,India,1240,0
47597,2023-02-15,10.34,Online,Mobile,India,1058,0
47598,2023-11-08,86.83,Online,Web,UK,1262,0
47599,2023-11-26,257.92,POS,Web,Canada,601,0
47600,2023-02-09,366.65,Online,Mobile,India,1206,0
47601,2023-03-08,180.3,Online,Web,India,367,0
47602,2023-04-23,130.78,Transfer,Web,Canada,450,0
47603,2023-12-05,374.99,POS,Mobile,Germany,1033,0
47604,2023-03-03,11.68,POS,Mobile,Canada,511,0
47605,2023-08-15,78.19,POS,Web,India,895,0
47606,2023-06-23,11.82,POS,Web,USA,1056,0
47607,2023-05-14,535.04,POS,Mobile,Germany,459,0
47608,2023-10-12,18.68,POS,Mobile,India,1805,0
47609,2023-10-02,641.54,Transfer,Web,Germany,1608,0
47610,2023-04-24,262.48,Transfer,Web,Germany,322,0
47611,2023-04-18,136.46,Online,Web,USA,1255,0
47612,2023-05-23,74.97,POS,Web,Germany,229,0
47613,2023-02-26,154.04,Transfer,Mobile,UK,850,0
47614,2023-10-21,205.83,Online,Mobile,UK,569,0
47615,2023-10-04,131.29,Transfer,Web,Germany,175,0
47616,2023-02-20,498.99,Online,Mobile,USA,1241,0
47617,2023-10-03,30.0,POS,Mobile,Canada,1678,0
47618,2023-08-22,27.48,POS,Mobile,India,476,0
47619,2023-08-30,302.39,Online,Mobile,Germany,847,0
47620,2023-09-15,164.52,Online,Web,UK,1237,0
47621,2023-08-25,104.2,Online,Web,UK,1476,0
47622,2023-02-01,343.46,Online,Web,USA,325,0
47623,2023-12-14,559.59,POS,Web,India,174,0
47624,2023-09-05,148.77,Online,Web,UK,1431,0
47625,2023-05-12,168.15,Online,Mobile,Germany,599,0
47626,2023-09-20,11.31,Transfer,Mobile,USA,911,0
47627,2023-09-16,138.01,Online,Web,Canada,110,0
47628,2023-10-08,3.98,Online,Mobile,Germany,1611,0
47629,2023-09-07,104.14,Online,Web,India,472,0
47630,2023-09-22,678.45,Online,Mobile,Germany,1711,1
47631,2023-08-03,287.57,Transfer,Web,USA,1013,0
47632,2023-08-03,265.16,Transfer,Web,Canada,657,0
47633,2023-10-09,307.29,Online,Mobile,India,1014,0
47634,2023-11-16,379.0,Transfer,Mobile,India,195,0
47635,2023-01-18,8.73,Transfer,Mobile,India,186,0
47636,2023-12-13,423.22,POS,Mobile,UK,986,0
47637,2023-01-02,297.99,Online,Web,Canada,1675,0
47638,2023-01-01,230.35,POS,Mobile,UK,1065,0
47639,2023-10-31,104.09,Online,Web,Germany,329,0
47640,2023-12-29,71.49,Online,Web,Canada,1137,0
47641,2023-08-04,42.62,POS,Web,USA,331,0
47642,2023-06-13,83.59,POS,Mobile,Canada,1974,0
47643,2023-07-10,421.21,Online,Mobile,UK,861,0
47644,2023-03-16,11.62,Online,Mobile,Germany,1636,0
47645,2023-01-26,259.06,Transfer,Mobile,India,410,0
47646,2023-09-19,17.8,Transfer,Web,USA,1567,0
47647,2023-10-09,24.84,Online,Web,Canada,1781,0
47648,2023-08-09,44.56,POS,Mobile,India,1661,0
47649,2023-02-12,224.08,POS,Web,UK,1357,0
47650,2023-05-02,381.31,Online,Web,USA,1814,0
