transaction_id,transaction_date,amount,transaction_type,device_type,location,account_age_days,is_fraud,hours,day_of_week,month,amount_bucket,account_age_group
46323,2023-05-30,410.24,Transfer,Mobile,UK,1585,0,0,Tuesday,May,Medium,old
46324,2023-02-06,66.27,POS,Web,Germany,1425,0,0,Monday,February,Low,old
46325,2023-11-22,300.61,Transfer,Mobile,Germany,36,0,0,Wednesday,November,Medium,New
46326,2023-05-19,433.85,POS,Mobile,USA,1561,0,0,Friday,May,Medium,old
46327,2023-04-10,47.39,Online,Mobile,India,13,1,0,Monday,April,Low,New
46328,2023-08-24,498.83,POS,Web,USA,1654,0,0,Thursday,August,Medium,old
46329,2023-03-25,66.57,Online,Web,Germany,51,0,0,Saturday,March,Low,New
46330,2023-12-13,49.13,POS,Web,Canada,795,0,0,Wednesday,December,Low,Mature
46331,2023-02-02,89.48,Online,Mobile,India,186,0,0,Thursday,February,Low,Young
46332,2023-05-01,51.81,Online,Mobile,UK,1397,0,0,Monday,May,Low,old
46333,2023-01-30,169.98,POS,Web,India,1863,0,0,Monday,January,Medium,old
46334,2023-02-03,128.02,Online,Web,Germany,819,0,0,Friday,February,Medium,Mature
46335,2023-05-13,221.63,Online,Mobile,Germany,1122,0,0,Saturday,May,Medium,old
46336,2023-07-27,257.69,Online,Mobile,India,1133,0,0,Thursday,July,Medium,old
46337,2023-05-20,17.07,Online,Mobile,India,377,0,0,Saturday,May,Low,Mature
46338,2023-03-17,33.36,Online,Mobile,India,72,1,0,Friday,March,Low,New
46339,2023-03-16,311.82,POS,Mobile,UK,1099,0,0,Thursday,March,Medium,old
46340,2023-11-04,13.71,POS,Web,Germany,1505,0,0,Saturday,November,Low,old
46341,2023-11-03,215.06,Online,Mobile,USA,1364,0,0,Friday,November,Medium,old
46342,2023-02-27,217.84,Online,Mobile,Germany,730,0,0,Monday,February,Medium,Mature
46343,2023-04-08,267.21,Online,Web,Germany,502,0,0,Saturday,April,Medium,Mature
46344,2023-05-05,49.35,Online,Mobile,UK,1468,0,0,Friday,May,Low,old
46345,2023-12-15,32.75,Transfer,Web,Canada,1873,0,0,Friday,December,Low,old
46346,2023-05-14,119.55,Online,Mobile,India,623,0,0,Sunday,May,Medium,Mature
46347,2023-08-14,8.75,Online,Mobile,USA,1370,0,0,Monday,August,Low,old
46348,2023-07-19,368.84,Transfer,Mobile,India,469,0,0,Wednesday,July,Medium,Mature
46349,2023-02-06,274.68,Online,Web,UK,1817,0,0,Monday,February,Medium,old
46350,2023-05-18,432.04,POS,Mobile,UK,499,0,0,Thursday,May,Medium,Mature
46351,2023-07-27,14.46,POS,Web,UK,504,0,0,Thursday,July,Low,Mature
46352,2023-07-13,507.35,Online,Mobile,Canada,1075,1,0,Thursday,July,High,old
46353,2023-02-25,282.64,POS,Web,UK,269,0,0,Saturday,February,Medium,Young
46354,2023-12-05,23.93,Online,Mobile,USA,969,0,0,Tuesday,December,Low,Mature
46355,2023-11-23,22.11,Online,Web,UK,667,0,0,Thursday,November,Low,Mature
46356,2023-11-18,460.49,Online,Mobile,Canada,56,1,0,Saturday,November,Medium,New
46357,2023-10-28,125.53,Online,Mobile,Canada,1801,0,0,Saturday,October,Medium,old
46358,2023-03-28,1353.54,POS,Web,Germany,1349,0,0,Tuesday,March,Very High,old
46359,2023-04-05,201.58,Online,Mobile,USA,1905,0,0,Wednesday,April,Medium,old
46360,2023-07-15,232.89,Online,Mobile,UK,1564,0,0,Saturday,July,Medium,old
46361,2023-07-11,126.18,Online,Web,USA,1414,0,0,Tuesday,July,Medium,old
46362,2023-05-24,114.86,POS,Web,USA,1830,0,0,Wednesday,May,Medium,old
46363,2023-01-10,323.74,POS,Mobile,India,99,0,0,Tuesday,January,Medium,Young
46364,2023-08-29,119.11,Transfer,Web,India,1125,0,0,Tuesday,August,Medium,old
46365,2023-05-29,137.98,Online,Web,Canada,862,0,0,Monday,May,Medium,Mature
46366,2023-05-20,99.16,Online,Mobile,India,1345,0,0,Saturday,May,Low,old
46367,2023-01-13,43.7,Transfer,Mobile,Germany,347,0,0,Friday,January,Low,Young
46368,2023-09-11,377.97,Online,Mobile,Canada,736,0,0,Monday,September,Medium,Mature
46369,2023-03-22,49.88,Online,Web,USA,1379,0,0,Wednesday,March,Low,old
46370,2023-07-29,71.82,POS,Mobile,UK,1033,0,0,Saturday,July,Low,old
46371,2023-08-08,179.69,Transfer,Mobile,UK,1635,0,0,Tuesday,August,Medium,old
46372,2023-02-28,78.94,Transfer,Web,USA,1376,0,0,Tuesday,February,Low,old
46373,2023-05-08,87.2,POS,Web,Canada,1475,0,0,Monday,May,Low,old
46374,2023-11-01,0.78,POS,Mobile,USA,367,0,0,Wednesday,November,Low,Mature
46375,2023-09-19,322.91,Transfer,Mobile,Germany,424,0,0,Tuesday,September,Medium,Mature
46376,2023-09-25,136.41,POS,Mobile,Canada,546,0,0,Monday,September,Medium,Mature
46377,2023-01-29,43.69,Online,Web,Germany,88,0,0,Sunday,January,Low,New
46378,2023-11-29,249.09,Online,Mobile,UK,810,0,0,Wednesday,November,Medium,Mature
46379,2023-10-09,213.42,POS,Mobile,India,148,0,0,Monday,October,Medium,Young
46380,2023-03-09,94.44,POS,Web,USA,838,0,0,Thursday,March,Low,Mature
46381,2023-07-26,172.62,POS,Mobile,USA,247,0,0,Wednesday,July,Medium,Young
46382,2023-09-29,219.74,POS,Mobile,India,1346,0,0,Friday,September,Medium,old
46383,2023-11-05,12.8,Online,Web,Canada,1962,0,0,Sunday,November,Low,old
46384,2023-06-24,108.12,POS,Mobile,Canada,797,0,0,Saturday,June,Medium,Mature
46385,2023-08-06,148.75,Online,Mobile,UK,1251,0,0,Sunday,August,Medium,old
46386,2023-06-09,256.98,POS,Mobile,UK,844,0,0,Friday,June,Medium,Mature
46387,2023-11-22,96.15,Online,Web,Germany,698,0,0,Wednesday,November,Low,Mature
46388,2023-09-01,37.45,POS,Mobile,USA,885,0,0,Friday,September,Low,Mature
46389,2023-09-10,18.78,Online,Mobile,USA,482,0,0,Sunday,September,Low,Mature
46390,2023-07-08,331.48,Transfer,Web,Canada,299,0,0,Saturday,July,Medium,Young
46391,2023-09-18,130.47,POS,Web,Canada,1243,0,0,Monday,September,Medium,old
46392,2023-05-10,52.09,Online,Mobile,India,535,0,0,Wednesday,May,Low,Mature
46393,2023-01-03,326.78,Transfer,Mobile,UK,1184,0,0,Tuesday,January,Medium,old
46394,2023-12-17,334.2,Online,Mobile,UK,140,0,0,Sunday,December,Medium,Young
46395,2023-02-12,210.7,Online,Mobile,India,951,0,0,Sunday,February,Medium,Mature
46396,2023-05-13,25.59,Online,Mobile,Germany,1386,0,0,Saturday,May,Low,old
46397,2023-06-27,72.33,Online,Mobile,UK,949,0,0,Tuesday,June,Low,Mature
46398,2023-09-23,428.25,Online,Mobile,Germany,1742,0,0,Saturday,September,Medium,old
46399,2023-01-24,25.91,Online,Mobile,India,1571,0,0,Tuesday,January,Low,old
46400,2023-01-22,241.16,POS,Mobile,Germany,1012,0,0,Sunday,January,Medium,old
46401,2023-12-11,59.16,Online,Web,USA,468,0,0,Monday,December,Low,Mature
46402,2023-01-03,6.96,Online,Mobile,Canada,1073,0,0,Tuesday,January,Low,old
46403,2023-06-07,233.63,Online,Mobile,India,3,1,0,Wednesday,June,Medium,New
46404,2023-01-04,61.55,Transfer,Web,Germany,516,0,0,Wednesday,January,Low,Mature
46405,2023-04-17,271.74,Transfer,Web,Germany,138,0,0,Monday,April,Medium,Young
46406,2023-10-23,91.45,Transfer,Web,Germany,1311,0,0,Monday,October,Low,old
46407,2023-09-29,49.53,Online,Mobile,USA,1785,0,0,Friday,September,Low,old
46408,2023-08-20,481.54,POS,Mobile,USA,1597,0,0,Sunday,August,Medium,old
46409,2023-12-27,87.78,Online,Mobile,Germany,1227,0,0,Wednesday,December,Low,old
46410,2023-08-26,491.81,Transfer,Mobile,UK,1854,0,0,Saturday,August,Medium,old
46411,2023-03-13,650.28,POS,Web,UK,1401,0,0,Monday,March,High,old
46412,2023-03-29,104.32,POS,Mobile,Canada,1258,0,0,Wednesday,March,Medium,old
46413,2023-01-16,253.38,Online,Web,India,1981,0,0,Monday,January,Medium,old
46414,2023-04-01,101.02,Online,Web,India,1022,0,0,Saturday,April,Medium,old
46415,2023-01-20,213.68,POS,Mobile,Canada,378,0,0,Friday,January,Medium,Mature
46416,2023-07-31,295.56,POS,Web,USA,763,0,0,Monday,July,Medium,Mature
46417,2023-03-25,203.47,Transfer,Web,USA,406,0,0,Saturday,March,Medium,Mature
46418,2023-12-05,68.38,Online,Web,USA,416,0,0,Tuesday,December,Low,Mature
46419,2023-05-06,73.68,Online,Mobile,UK,376,0,0,Saturday,May,Low,Mature
46420,2023-02-20,395.67,POS,Web,Germany,1692,0,0,Monday,February,Medium,old
46421,2023-01-18,166.05,POS,Web,UK,1319,0,0,Wednesday,January,Medium,old
46422,2023-12-03,463.69,Online,Web,India,1641,0,0,Sunday,December,Medium,old
46423,2023-12-19,108.54,Online,Mobile,UK,1408,0,0,Tuesday,December,Medium,old
46424,2023-04-27,61.11,POS,Mobile,Canada,908,0,0,Thursday,April,Low,Mature
46425,2023-05-04,187.41,Online,Mobile,India,1978,0,0,Thursday,May,Medium,old
46426,2023-01-28,441.48,Online,Mobile,India,175,0,0,Saturday,January,Medium,Young
46427,2023-12-11,139.17,POS,Web,Germany,1387,0,0,Monday,December,Medium,old
46428,2023-05-21,65.1,Transfer,Web,USA,1430,0,0,Sunday,May,Low,old
46429,2023-01-06,50.08,Online,Mobile,Germany,266,0,0,Friday,January,Low,Young
46430,2023-06-06,119.28,Online,Mobile,USA,565,0,0,Tuesday,June,Medium,Mature
46431,2023-04-16,385.29,Transfer,Mobile,India,1818,0,0,Sunday,April,Medium,old
46432,2023-04-29,67.28,Transfer,Web,India,226,0,0,Saturday,April,Low,Young
46433,2023-05-17,161.36,POS,Mobile,Germany,164,0,0,Wednesday,May,Medium,Young
46434,2023-01-29,38.0,POS,Mobile,Germany,829,0,0,Sunday,January,Low,Mature
46435,2023-06-15,271.78,Transfer,Web,Germany,1449,0,0,Thursday,June,Medium,old
46436,2023-03-06,122.93,POS,Web,Germany,909,0,0,Monday,March,Medium,Mature
46437,2023-02-25,54.52,POS,Web,India,611,0,0,Saturday,February,Low,Mature
46438,2023-10-13,281.27,Transfer,Mobile,Canada,1126,0,0,Friday,October,Medium,old
46439,2023-04-06,260.42,Online,Web,India,575,0,0,Thursday,April,Medium,Mature
46440,2023-08-03,6.83,Online,Web,USA,1863,0,0,Thursday,August,Low,old
46441,2023-08-19,116.56,Online,Mobile,USA,22,1,0,Saturday,August,Medium,New
46442,2023-02-27,179.8,Transfer,Mobile,Germany,890,0,0,Monday,February,Medium,Mature
46443,2023-07-03,59.14,Transfer,Mobile,India,435,0,0,Monday,July,Low,Mature
46444,2023-10-09,11.59,Online,Web,India,1785,0,0,Monday,October,Low,old
46445,2023-09-28,66.81,POS,Mobile,Canada,423,0,0,Thursday,September,Low,Mature
46446,2023-07-28,403.68,Transfer,Web,UK,309,0,0,Friday,July,Medium,Young
46447,2023-06-12,82.9,Transfer,Mobile,Canada,679,0,0,Monday,June,Low,Mature
46448,2023-03-30,309.0,POS,Mobile,India,1256,0,0,Thursday,March,Medium,old
46449,2023-09-28,242.28,Online,Mobile,Canada,1348,0,0,Thursday,September,Medium,old
46450,2023-04-07,636.9,POS,Mobile,India,1834,0,0,Friday,April,High,old
46451,2023-03-16,411.19,Transfer,Mobile,USA,759,0,0,Thursday,March,Medium,Mature
46452,2023-03-29,568.04,Online,Mobile,USA,1512,1,0,Wednesday,March,High,old
46453,2023-01-06,4.71,Online,Web,UK,173,0,0,Friday,January,Low,Young
46454,2023-06-05,70.56,Transfer,Mobile,Canada,1007,0,0,Monday,June,Low,old
46455,2023-03-04,412.32,Online,Web,UK,1554,0,0,Saturday,March,Medium,old
46456,2023-01-29,93.27,Online,Mobile,USA,43,1,0,Sunday,January,Low,New
46457,2023-10-31,10.84,Online,Web,Canada,1866,0,0,Tuesday,October,Low,old
46458,2023-07-10,527.94,Online,Web,Canada,609,0,0,Monday,July,High,Mature
46459,2023-07-23,120.29,Online,Mobile,Germany,1048,0,0,Sunday,July,Medium,old
46460,2023-10-05,10.64,Online,Web,Germany,1330,0,0,Thursday,October,Low,old
46461,2023-01-27,66.76,POS,Mobile,India,388,0,0,Friday,January,Low,Mature
46462,2023-03-26,387.28,Online,Mobile,India,504,0,0,Sunday,March,Medium,Mature
46463,2023-12-01,311.81,POS,Web,Canada,1421,0,0,Friday,December,Medium,old
46464,2023-07-29,1178.97,POS,Web,UK,353,0,0,Saturday,July,Very High,Young
46465,2023-05-18,115.98,POS,Mobile,Germany,1952,0,0,Thursday,May,Medium,old
46466,2023-10-05,72.06,POS,Mobile,Canada,1289,0,0,Thursday,October,Low,old
46467,2023-06-21,28.58,POS,Mobile,UK,1634,0,0,Wednesday,June,Low,old
46468,2023-12-06,70.78,Online,Mobile,UK,1599,0,0,Wednesday,December,Low,old
46469,2023-12-05,44.54,Online,Web,Germany,1335,0,0,Tuesday,December,Low,old
46470,2023-06-05,220.54,POS,Mobile,Canada,338,0,0,Monday,June,Medium,Young
46471,2023-08-17,290.64,Online,Mobile,India,1017,0,0,Thursday,August,Medium,old
46472,2023-11-02,325.54,Online,Web,USA,468,0,0,Thursday,November,Medium,Mature
46473,2023-06-28,279.0,Online,Mobile,Germany,704,0,0,Wednesday,June,Medium,Mature
46474,2023-09-04,134.8,Online,Web,Germany,1212,0,0,Monday,September,Medium,old
46475,2023-06-11,99.67,Online,Mobile,Germany,949,0,0,Sunday,June,Low,Mature
46476,2023-06-12,21.11,POS,Mobile,Germany,50,0,0,Monday,June,Low,New
46477,2023-08-06,172.86,Online,Web,USA,245,0,0,Sunday,August,Medium,Young
46478,2023-11-13,120.6,Transfer,Mobile,USA,1102,0,0,Monday,November,Medium,old
46479,2023-10-13,55.75,Online,Mobile,UK,1866,0,0,Friday,October,Low,old
46480,2023-03-17,324.47,POS,Mobile,Germany,58,0,0,Friday,March,Medium,New
46481,2023-07-23,248.32,Online,Mobile,Canada,1936,0,0,Sunday,July,Medium,old
46482,2023-08-04,167.94,POS,Web,UK,1947,0,0,Friday,August,Medium,old
46483,2023-08-11,44.76,POS,Mobile,UK,1631,0,0,Friday,August,Low,old
46484,2023-07-12,168.8,Online,Mobile,India,1140,0,0,Wednesday,July,Medium,old
46485,2023-10-20,45.66,POS,Mobile,USA,1444,0,0,Friday,October,Low,old
46486,2023-07-11,263.57,Online,Mobile,UK,155,0,0,Tuesday,July,Medium,Young
46487,2023-09-26,37.85,Online,Mobile,UK,432,0,0,Tuesday,September,Low,Mature
46488,2023-10-28,269.06,Online,Mobile,USA,355,0,0,Saturday,October,Medium,Young
46489,2023-09-17,155.64,Online,Mobile,UK,1959,0,0,Sunday,September,Medium,old
46490,2023-07-11,751.31,Online,Web,India,1176,0,0,Tuesday,July,High,old
46491,2023-09-28,125.81,Online,Web,Canada,1940,0,0,Thursday,September,Medium,old
46492,2023-04-14,54.81,Transfer,Mobile,USA,542,0,0,Friday,April,Low,Mature
46493,2023-07-23,366.09,Transfer,Web,Germany,1407,0,0,Sunday,July,Medium,old
46494,2023-07-03,173.69,POS,Web,Canada,1289,0,0,Monday,July,Medium,old
46495,2023-08-05,153.93,Online,Web,USA,1402,0,0,Saturday,August,Medium,old
46496,2023-04-01,22.24,POS,Web,UK,94,0,0,Saturday,April,Low,Young
46497,2023-07-17,95.84,Online,Mobile,USA,623,0,0,Monday,July,Low,Mature
46498,2023-02-08,0.93,POS,Mobile,UK,1491,0,0,Wednesday,February,Low,old
46499,2023-07-16,48.55,Online,Web,USA,836,0,0,Sunday,July,Low,Mature
46500,2023-03-20,148.95,Online,Web,India,948,0,0,Monday,March,Medium,Mature
46501,2023-08-05,128.24,POS,Web,USA,848,0,0,Saturday,August,Medium,Mature
46502,2023-11-12,167.58,Online,Mobile,India,715,0,0,Sunday,November,Medium,Mature
46503,2023-04-04,405.16,Transfer,Web,Canada,765,0,0,Tuesday,April,Medium,Mature
46504,2023-06-21,60.25,Transfer,Mobile,Canada,1017,0,0,Wednesday,June,Low,old
46505,2023-02-12,226.05,Online,Mobile,Canada,285,0,0,Sunday,February,Medium,Young
46506,2023-05-12,160.19,Online,Mobile,UK,1059,0,0,Friday,May,Medium,old
46507,2023-03-18,343.56,Transfer,Mobile,UK,278,0,0,Saturday,March,Medium,Young
46508,2023-08-20,62.21,POS,Mobile,India,682,0,0,Sunday,August,Low,Mature
46509,2023-02-08,926.87,Online,Mobile,Germany,1054,1,0,Wednesday,February,High,old
46510,2023-02-23,218.06,POS,Web,UK,1783,0,0,Thursday,February,Medium,old
46511,2023-05-31,8.27,POS,Mobile,India,316,0,0,Wednesday,May,Low,Young
46512,2023-07-07,0.93,Online,Web,USA,1414,0,0,Friday,July,Low,old
46513,2023-11-06,404.75,Transfer,Web,USA,316,0,0,Monday,November,Medium,Young
46514,2023-07-05,60.66,POS,Web,Canada,736,0,0,Wednesday,July,Low,Mature
46515,2023-11-14,54.12,Online,Web,India,201,0,0,Tuesday,November,Low,Young
46516,2023-05-15,159.61,Online,Web,Canada,744,0,0,Monday,May,Medium,Mature
46517,2023-06-22,37.12,POS,Mobile,Canada,953,0,0,Thursday,June,Low,Mature
46518,2023-09-26,68.12,Online,Mobile,Germany,665,0,0,Tuesday,September,Low,Mature
46519,2023-04-25,145.17,Online,Web,Canada,1080,0,0,Tuesday,April,Medium,old
46520,2023-08-09,802.13,Online,Web,Germany,1545,0,0,Wednesday,August,High,old
46521,2023-02-08,33.26,Online,Mobile,Canada,896,0,0,Wednesday,February,Low,Mature
46522,2023-12-06,8.57,Online,Mobile,Canada,1360,0,0,Wednesday,December,Low,old
46523,2023-08-30,246.23,Online,Mobile,Germany,742,0,0,Wednesday,August,Medium,Mature
46524,2023-08-09,191.54,Transfer,Web,Canada,739,0,0,Wednesday,August,Medium,Mature
46525,2023-05-26,75.17,Transfer,Mobile,Germany,679,0,0,Friday,May,Low,Mature
46526,2023-06-13,65.53,Transfer,Mobile,India,1769,0,0,Tuesday,June,Low,old
46527,2023-12-27,404.77,Transfer,Mobile,India,7,0,0,Wednesday,December,Medium,New
46528,2023-11-24,77.52,Online,Mobile,USA,1865,0,0,Friday,November,Low,old
46529,2023-09-16,179.78,POS,Mobile,USA,823,0,0,Saturday,September,Medium,Mature
46530,2023-07-09,110.8,Online,Mobile,Germany,59,1,0,Sunday,July,Medium,New
46531,2023-11-25,149.91,Online,Mobile,Germany,1003,0,0,Saturday,November,Medium,old
46532,2023-09-21,438.13,Transfer,Mobile,USA,1163,0,0,Thursday,September,Medium,old
46533,2023-08-10,118.72,POS,Mobile,Canada,127,0,0,Thursday,August,Medium,Young
46534,2023-11-28,349.1,POS,Mobile,Germany,1219,0,0,Tuesday,November,Medium,old
46535,2023-06-23,184.36,POS,Web,UK,28,0,0,Friday,June,Medium,New
46536,2023-04-02,90.36,Online,Web,India,273,0,0,Sunday,April,Low,Young
46537,2023-04-16,5.03,POS,Mobile,India,754,0,0,Sunday,April,Low,Mature
46538,2023-09-02,220.19,Online,Mobile,Germany,510,0,0,Saturday,September,Medium,Mature
46539,2023-11-01,238.5,POS,Mobile,India,639,0,0,Wednesday,November,Medium,Mature
46540,2023-02-12,991.02,POS,Web,USA,1629,0,0,Sunday,February,High,old
46541,2023-09-15,248.29,Online,Mobile,Germany,1244,0,0,Friday,September,Medium,old
46542,2023-11-17,342.67,Online,Web,USA,572,0,0,Friday,November,Medium,Mature
46543,2023-03-27,36.62,Online,Web,India,1006,0,0,Monday,March,Low,old
46544,2023-04-07,287.89,Online,Web,Germany,267,0,0,Friday,April,Medium,Young
46545,2023-09-23,86.77,POS,Web,USA,1399,0,0,Saturday,September,Low,old
46546,2023-03-04,782.4,Online,Mobile,Canada,530,1,0,Saturday,March,High,Mature
46547,2023-04-13,120.2,Online,Mobile,UK,1272,0,0,Thursday,April,Medium,old
46548,2023-09-11,125.04,Online,Mobile,USA,1111,0,0,Monday,September,Medium,old
46549,2023-11-13,137.64,Online,Web,UK,1913,0,0,Monday,November,Medium,old
46550,2023-01-01,73.57,Online,Mobile,Germany,754,0,0,Sunday,January,Low,Mature
46551,2023-06-03,95.48,Transfer,Web,Canada,1293,0,0,Saturday,June,Low,old
46552,2023-09-18,99.62,Online,Web,Canada,238,0,0,Monday,September,Low,Young
46553,2023-02-04,143.89,Transfer,Mobile,USA,1096,0,0,Saturday,February,Medium,old
46554,2023-01-27,30.46,POS,Web,UK,972,0,0,Friday,January,Low,Mature
46555,2023-12-16,182.03,Transfer,Mobile,Canada,473,0,0,Saturday,December,Medium,Mature
46556,2023-11-02,154.88,POS,Mobile,Germany,420,0,0,Thursday,November,Medium,Mature
46557,2023-08-12,806.34,Online,Mobile,Germany,682,1,0,Saturday,August,High,Mature
46558,2023-07-06,414.99,Online,Mobile,Germany,1782,0,0,Thursday,July,Medium,old
46559,2023-06-08,124.17,Transfer,Mobile,UK,296,0,0,Thursday,June,Medium,Young
46560,2023-03-10,239.52,Transfer,Web,Germany,1488,0,0,Friday,March,Medium,old
46561,2023-06-14,213.2,Transfer,Web,USA,151,0,0,Wednesday,June,Medium,Young
46562,2023-09-15,53.54,POS,Mobile,Germany,1236,0,0,Friday,September,Low,old
46563,2023-04-12,80.98,Online,Mobile,Canada,1377,0,0,Wednesday,April,Low,old
46564,2023-07-12,6.8,Transfer,Web,UK,326,0,0,Wednesday,July,Low,Young
46565,2023-09-16,20.12,Transfer,Web,Canada,1358,0,0,Saturday,September,Low,old
46566,2023-10-25,74.11,Online,Web,Germany,1457,0,0,Wednesday,October,Low,old
46567,2023-10-26,301.11,Online,Mobile,Germany,548,0,0,Thursday,October,Medium,Mature
46568,2023-01-21,251.55,Online,Mobile,UK,1213,0,0,Saturday,January,Medium,old
46569,2023-02-14,666.17,Transfer,Mobile,UK,284,0,0,Tuesday,February,High,Young
46570,2023-10-03,91.31,Online,Mobile,USA,1944,0,0,Tuesday,October,Low,old
46571,2023-06-20,83.97,POS,Web,Germany,222,0,0,Tuesday,June,Low,Young
46572,2023-06-27,21.73,Transfer,Web,India,1518,0,0,Tuesday,June,Low,old
46573,2023-08-11,309.88,Online,Mobile,India,1983,0,0,Friday,August,Medium,old
46574,2023-10-26,36.17,Online,Mobile,India,25,1,0,Thursday,October,Low,New
46575,2023-01-24,613.13,Online,Web,Germany,1360,0,0,Tuesday,January,High,old
46576,2023-12-04,75.9,Transfer,Web,USA,535,0,0,Monday,December,Low,Mature
46577,2023-03-25,208.41,Online,Web,Germany,1504,0,0,Saturday,March,Medium,old
46578,2023-03-01,119.73,Online,Web,India,639,0,0,Wednesday,March,Medium,Mature
46579,2023-10-15,50.76,POS,Mobile,Germany,1060,0,0,Sunday,October,Low,old
46580,2023-05-02,121.76,Transfer,Mobile,Canada,423,0,0,Tuesday,May,Medium,Mature
46581,2023-01-05,78.89,Online,Mobile,Canada,1637,0,0,Thursday,January,Low,old
46582,2023-06-03,196.41,Online,Mobile,Germany,1088,0,0,Saturday,June,Medium,old
46583,2023-10-08,160.23,POS,Mobile,USA,1731,0,0,Sunday,October,Medium,old
46584,2023-12-08,17.26,Transfer,Mobile,UK,131,0,0,Friday,December,Low,Young
46585,2023-03-27,14.98,POS,Web,India,1111,0,0,Monday,March,Low,old
46586,2023-03-16,671.86,Online,Web,UK,1964,0,0,Thursday,March,High,old
46587,2023-09-24,71.76,Online,Mobile,Canada,1066,0,0,Sunday,September,Low,old
46588,2023-07-10,18.98,Online,Web,USA,1190,0,0,Monday,July,Low,old
46589,2023-09-09,40.14,Online,Web,Canada,1836,0,0,Saturday,September,Low,old
46590,2023-03-09,33.56,POS,Web,USA,664,0,0,Thursday,March,Low,Mature
46591,2023-12-19,47.12,Online,Mobile,UK,1739,0,0,Tuesday,December,Low,old
46592,2023-05-26,9.6,Online,Web,Canada,662,0,0,Friday,May,Low,Mature
46593,2023-12-30,44.05,POS,Mobile,Germany,1242,0,0,Saturday,December,Low,old
46594,2023-05-02,567.24,POS,Mobile,UK,1671,0,0,Tuesday,May,High,old
46595,2023-02-11,169.75,Online,Mobile,Germany,1355,0,0,Saturday,February,Medium,old
46596,2023-11-12,78.69,Online,Mobile,Germany,339,0,0,Sunday,November,Low,Young
46597,2023-05-30,311.67,Online,Mobile,India,1910,0,0,Tuesday,May,Medium,old
46598,2023-03-03,452.38,Online,Web,USA,631,0,0,Friday,March,Medium,Mature
46599,2023-09-12,14.67,Online,Mobile,USA,1181,0,0,Tuesday,September,Low,old
46600,2023-05-11,84.41,Online,Web,India,749,0,0,Thursday,May,Low,Mature
46601,2023-11-23,341.42,Online,Web,Germany,51,0,0,Thursday,November,Medium,New
46602,2023-01-20,186.86,Online,Web,USA,1496,0,0,Friday,January,Medium,old
46603,2023-07-18,229.32,Online,Mobile,USA,9,1,0,Tuesday,July,Medium,New
46604,2023-11-23,164.0,Online,Web,Germany,1840,0,0,Thursday,November,Medium,old
46605,2023-08-09,17.16,Online,Mobile,USA,580,0,0,Wednesday,August,Low,Mature
46606,2023-05-11,380.48,POS,Web,India,482,0,0,Thursday,May,Medium,Mature
46607,2023-06-20,54.46,Transfer,Mobile,UK,991,0,0,Tuesday,June,Low,Mature
46608,2023-05-25,21.79,Online,Web,Germany,1967,0,0,Thursday,May,Low,old
46609,2023-12-06,82.95,POS,Web,USA,1625,0,0,Wednesday,December,Low,old
46610,2023-12-20,273.56,Online,Mobile,India,1356,0,0,Wednesday,December,Medium,old
46611,2023-06-30,423.98,POS,Web,Germany,1282,0,0,Friday,June,Medium,old
46612,2023-06-10,210.25,Online,Mobile,Germany,344,0,0,Saturday,June,Medium,Young
46613,2023-03-01,88.66,POS,Mobile,India,1733,0,0,Wednesday,March,Low,old
46614,2023-08-03,260.52,Transfer,Web,India,1184,0,0,Thursday,August,Medium,old
46615,2023-03-09,290.93,POS,Mobile,USA,1334,0,0,Thursday,March,Medium,old
46616,2023-12-27,512.88,POS,Web,USA,1884,0,0,Wednesday,December,High,old
46617,2023-07-11,25.25,Transfer,Web,USA,276,0,0,Tuesday,July,Low,Young
46618,2023-08-13,30.22,Online,Mobile,UK,95,0,0,Sunday,August,Low,Young
46619,2023-07-16,114.68,Online,Web,USA,1669,0,0,Sunday,July,Medium,old
46620,2023-06-10,83.26,Online,Web,India,762,0,0,Saturday,June,Low,Mature
46621,2023-09-06,295.9,POS,Mobile,USA,1003,0,0,Wednesday,September,Medium,old
46622,2023-04-21,177.5,Transfer,Mobile,Canada,363,0,0,Friday,April,Medium,Young
46623,2023-02-28,20.19,Online,Web,USA,1159,0,0,Tuesday,February,Low,old
46624,2023-02-02,152.96,POS,Mobile,Germany,897,0,0,Thursday,February,Medium,Mature
46625,2023-02-10,67.25,POS,Mobile,Germany,1352,0,0,Friday,February,Low,old
46626,2023-06-10,104.61,Online,Mobile,Germany,1189,0,0,Saturday,June,Medium,old
46627,2023-01-29,16.99,Online,Web,India,46,0,0,Sunday,January,Low,New
46628,2023-09-12,7.13,POS,Mobile,USA,357,0,0,Tuesday,September,Low,Young
46629,2023-07-04,671.93,Online,Web,India,320,0,0,Tuesday,July,High,Young
46630,2023-12-27,270.74,POS,Mobile,USA,1377,0,0,Wednesday,December,Medium,old
46631,2023-08-12,211.8,Online,Mobile,India,1736,0,0,Saturday,August,Medium,old
46632,2023-12-23,225.61,Online,Web,UK,1393,0,0,Saturday,December,Medium,old
46633,2023-08-09,203.03,Online,Mobile,Germany,1047,0,0,Wednesday,August,Medium,old
46634,2023-11-16,95.37,Online,Mobile,Germany,962,0,0,Thursday,November,Low,Mature
46635,2023-03-27,137.75,Transfer,Mobile,Canada,1521,0,0,Monday,March,Medium,old
